-2.108146454873296438e-01
1.528154103587013868e-01
-9.177309075078811038e-03
-5.225560617718669754e-01
7.104881797921650533e-01
-3.091314561281808260e-01
-6.454255094203324716e-02
-2.954788331747920660e-01
-1.473378936392363281e-01
6.957351600676502379e-01
