-2.801073182876162929e-02
6.289738903610477827e-01
1.760668861062423263e-01
5.741547928629660014e-01
8.082548086120652231e-01
-4.321661733718569209e-01
-8.256631291366232916e-02
9.321789999390631687e-01
4.221792499396276321e-01
5.660529725728897787e-01
-2.327493699913639469e-01
-2.427026340223324419e-01
-6.279734559654851500e-01
4.018364831590231501e-01
5.230385639882974003e-01
3.156428334204562924e-01
4.453272053401539921e-02
1.148693126090068739e-01
-1.590405089768320290e-01
-3.318525913925472470e-01
-6.107529158010603920e-01
3.458119813357733996e-01
-2.158618819058685800e-01
-4.938853405226741322e-01
3.427791407844819060e-01
-2.415863931185319724e-01
-2.757090120857037807e-02
3.532438484494112435e-02
-7.507399002152916057e-02
-8.466305564826415164e-02
-3.152253505207778805e-01
-3.586186482273697185e-01
-5.926130449360756530e-02
-3.380642878206681530e-03
7.020833429608093201e-01
3.385801562711969748e-01
-3.082166287553601003e-01
-2.849690451253917844e-01
-4.375134590177013894e-01
-3.518926695193099197e-01
-2.156026126697826450e-01
-1.414679792160704330e-01
-1.153716186188833703e-01
-3.217549069563308550e-01
-2.409344493170382795e-01
4.189497370483674654e-01
-5.317260064297454347e-01
1.621367918376492578e-01
1.316356610912365888e-01
-2.371079845891005955e-01
